age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default
39,2223.84,5,22,77.22,43.99,0,2054.44,Sans emploi,689,51.96,0
21,2132.44,26,23,31.72,0.68,0,1749.68,CDI,610,10.6,0
29,2724.31,2,18,11.4,48.39,0,14568.84,CDI,568,20.52,0
45,1531.77,85,16,57.37,23.92,2,2897.36,Indépendant,559,13.85,0
55,2501.83,48,14,38.55,34.82,0,4895.22,CDI,748,61.78,0
19,1338.84,23,13,35.68,15.79,1,7165.52,CDI,609,36.71,0
18,970.62,41,21,12.53,55.32,1,3886.45,CDD,679,60.14,0
53,1020.67,52,20,29.24,21.57,0,6279.45,Sans emploi,482,39.33,0
38,948.52,7,18,13.44,38.69,1,2869.88,CDI,597,53.05,0
26,2856.28,45,20,49.57,19.52,0,7252.57,CDI,674,50.5,0
40,926.58,5,18,24.36,69.82,0,7517.84,CDI,605,48.78,0
18,2057.45,13,22,22.72,39.35,0,2060.17,CDD,594,52.65,1
35,1617.11,19,22,10.28,28.95,0,3291.18,CDI,713,11.78,0
38,1739.27,30,13,75.8,30.75,0,4931.58,CDI,631,49.53,0
44,3344.82,1,19,27.84,18.09,1,4538.84,CDD,671,52.68,0
25,1497.36,8,11,36.44,11.46,0,3662.91,CDD,641,28.47,0
36,2391.73,22,18,19.2,28.06,0,5819.41,CDI,719,4.89,0
26,1851.5,10,20,9.41,2.13,0,9164.07,CDI,532,36.67,0
37,1701.39,35,12,22.51,14.86,0,1253.24,Indépendant,749,50.03,0
26,5078.58,25,16,25.5,61.53,0,2214.32,CDD,704,55.91,1
31,957.34,6,18,42.78,52.5,0,1419.82,Indépendant,692,58.52,0
25,3235.55,4,19,25.83,6.79,1,7942.48,CDI,705,67.37,0
41,2440.01,24,17,19.46,6.69,2,3995.7,CDI,562,57.28,0
43,1470.17,14,13,10.56,27.11,0,3147.75,CDI,674,69.07,0
32,3765.65,4,18,35.37,33.53,1,3076.16,CDD,685,45.24,0
35,800.0,9,11,18.31,29.93,0,1656.3,CDI,592,56.7,0
21,1442.73,9,17,95.29,22.0,0,4694.35,CDI,711,56.31,0
32,1062.11,3,16,38.28,26.51,0,8886.88,CDD,652,29.94,0
34,2188.1,19,17,52.77,29.2,1,5682.47,Indépendant,765,39.1,0
60,1108.29,34,16,28.06,28.01,2,2415.6,Sans emploi,711,79.79,0
24,2208.67,20,12,39.84,10.17,0,1953.02,CDI,709,34.65,0
49,1675.47,41,16,17.02,58.15,0,5071.1,Indépendant,605,56.42,0
44,1470.28,3,22,13.6,18.64,0,2024.05,Sans emploi,783,51.3,0
37,2165.35,14,23,34.46,10.42,0,2727.82,CDI,662,47.79,0
52,1615.17,22,28,53.11,12.99,0,2028.65,Sans emploi,635,55.72,0
38,1120.43,27,25,7.48,22.51,0,4226.84,Sans emploi,728,37.32,1
38,6351.28,28,13,23.09,27.48,0,1544.48,CDI,604,20.87,0
34,1465.17,31,16,143.02,7.29,1,15356.24,CDI,785,35.38,0
46,800.0,25,18,49.47,44.22,0,2162.63,CDI,850,8.59,1
45,1250.66,2,18,112.82,22.19,0,1601.91,Sans emploi,522,39.49,1
29,1034.63,28,18,20.78,11.89,0,13714.32,CDI,811,8.12,0
22,2631.9,31,28,23.84,18.61,1,2284.19,CDD,667,21.16,0
33,2101.61,119,13,72.32,49.96,0,3916.54,CDD,567,21.11,1
27,2175.09,28,15,55.35,50.48,1,9004.43,CDD,541,30.58,0
34,1543.75,28,25,31.64,30.08,1,2209.11,CDI,442,64.51,1
47,1607.46,17,15,12.74,21.3,0,1623.24,CDI,556,25.18,0
30,1543.12,48,20,83.86,3.35,0,2345.45,CDI,675,46.49,0
34,1755.99,136,22,240.68,4.82,1,2049.46,CDI,578,15.8,0
35,2642.71,36,20,10.01,12.52,1,17943.81,CDI,563,36.21,0
43,2115.17,22,19,101.64,20.64,0,5156.88,Sans emploi,579,43.7,0
18,2275.72,2,22,23.65,56.6,0,3731.13,CDD,628,1.38,0
29,2275.15,31,14,26.26,19.19,0,4487.37,CDD,607,34.7,0
37,2701.23,29,16,42.02,24.02,1,1935.14,CDI,590,19.34,0
46,2070.44,35,20,13.32,20.61,0,3808.39,CDI,744,70.68,0
30,2136.76,3,9,33.08,2.24,0,3141.36,Sans emploi,757,42.83,0
18,3093.96,25,24,9.71,28.85,0,5062.75,Indépendant,405,63.03,0
41,1353.42,8,19,49.35,4.12,0,2625.04,CDI,646,39.63,1
29,1243.07,34,19,194.04,48.01,0,2449.09,CDI,650,22.88,0
23,1072.86,7,11,20.69,22.92,0,1448.43,CDI,482,64.01,0
29,1975.51,27,12,29.86,50.85,0,15727.93,CDI,616,60.2,1
33,800.0,8,16,31.03,11.65,1,4486.71,CDD,622,38.37,0
29,2237.51,1,21,73.44,28.19,0,2210.6,Sans emploi,700,57.92,1
18,1734.2,24,9,46.71,14.97,0,2717.9,CDI,596,26.71,0
43,3020.11,3,21,69.75,19.02,0,2148.38,Indépendant,547,43.07,1
47,1349.28,26,16,22.96,30.73,0,12387.87,CDI,782,10.46,0
41,1662.9,62,17,47.74,65.47,0,3765.14,Indépendant,621,26.07,0
24,3003.41,83,19,5.0,16.95,0,2402.82,CDI,611,44.12,0
33,3374.08,6,19,57.28,40.35,0,7259.86,CDI,509,39.49,0
35,1344.33,39,15,13.19,8.73,1,577.59,CDI,615,49.49,0
40,1974.51,10,21,26.39,58.73,0,3493.19,CDD,681,28.7,0
41,2076.23,55,8,60.86,18.58,0,2020.74,CDD,636,50.97,0
28,2150.92,37,16,10.29,21.59,0,2554.58,CDD,555,21.94,0
35,1619.53,2,19,79.57,34.9,1,4605.3,Indépendant,618,25.17,1
39,3224.38,12,16,30.91,23.74,2,1832.02,CDI,621,38.01,0
49,800.0,10,10,105.63,32.65,0,4732.09,CDD,640,38.81,0
41,1508.96,36,21,16.86,45.62,2,1973.03,CDI,780,39.85,0
42,2223.37,13,13,8.3,7.13,1,1554.3,Indépendant,718,41.51,0
36,2232.6,27,18,33.3,12.26,0,2306.78,Indépendant,751,47.38,0
48,3328.68,22,19,53.8,7.71,1,5635.61,CDI,456,62.79,0
39,3106.99,88,18,57.44,50.87,1,5246.14,CDI,625,22.49,1
26,1603.03,66,23,14.06,35.35,0,2878.74,CDI,680,14.69,0
48,3251.08,13,18,9.61,21.77,1,3734.04,CDI,604,39.46,1
41,1324.17,30,20,26.7,68.57,0,10113.2,CDI,586,44.66,1
30,2757.76,42,18,50.92,55.01,0,6771.86,CDI,685,45.77,0
30,4082.62,54,20,48.95,47.62,0,2457.54,CDI,622,80.77,1
38,3130.24,2,24,115.9,55.45,0,1162.03,CDD,636,34.33,1
39,1908.69,9,18,25.46,32.64,0,5541.51,CDI,703,40.58,0
37,1570.31,9,21,8.09,40.38,0,2785.67,CDI,850,10.54,0
38,920.8,14,24,86.51,19.58,0,1145.0,CDI,635,18.79,0
51,2091.22,4,24,39.65,21.1,0,3978.68,Sans emploi,712,47.3,0
45,1107.23,16,16,42.43,21.22,1,4817.06,CDD,733,39.87,1
37,1278.27,26,22,61.9,51.55,1,2004.68,Sans emploi,755,22.96,0
44,1070.55,16,19,91.14,11.81,0,9356.65,CDI,604,17.93,0
25,1482.77,26,23,33.45,4.77,0,3496.3,CDI,696,34.65,1
39,1798.17,2,20,85.16,23.03,0,4454.73,Indépendant,680,43.21,0
52,2057.06,49,19,52.36,15.17,1,1770.91,CDI,615,38.27,0
33,1392.94,66,20,20.44,39.52,0,3735.05,Sans emploi,628,67.98,1
27,2933.35,23,19,28.4,40.55,1,2699.64,CDI,659,22.91,0
28,1659.28,51,19,55.06,40.12,0,13141.35,CDD,564,33.4,1
24,1281.36,3,17,19.61,11.59,0,2616.99,Indépendant,662,49.31,0
27,2014.1,38,17,67.94,8.13,0,3200.91,CDI,661,26.57,0
31,4370.99,3,25,38.52,44.2,0,1663.75,CDI,567,80.79,0
21,2114.31,12,20,45.85,8.3,0,8660.79,CDI,619,52.52,0
35,1548.69,9,15,104.6,3.05,1,2602.19,CDD,720,54.48,0
43,921.27,21,17,44.96,50.62,0,1507.87,CDI,548,18.99,0
26,1651.01,9,22,36.0,25.03,1,5287.85,CDD,749,63.32,0
49,2021.87,24,15,31.93,15.88,0,5435.66,CDI,742,14.55,0
40,1531.71,11,12,30.66,47.83,1,2382.78,CDD,670,64.92,1
45,866.31,47,12,43.44,31.21,0,1667.55,CDD,711,25.52,0
28,1245.94,24,11,98.5,3.02,0,3305.2,CDI,670,46.8,0
43,3483.26,6,12,21.15,36.06,0,2570.53,CDI,563,10.48,0
24,3451.5,10,13,19.93,19.04,1,2769.56,CDI,590,5.34,0
43,1226.06,45,24,92.67,17.68,0,4673.39,CDI,632,36.16,0
36,2457.87,12,18,21.91,46.33,0,5188.99,CDI,722,44.92,0
40,1076.38,18,16,40.3,3.86,1,3611.38,CDI,562,22.73,0
23,3406.11,25,12,21.48,43.17,0,1700.47,Indépendant,763,32.8,0
26,2031.19,10,17,9.2,16.13,1,982.03,CDI,530,13.82,0
40,2780.93,8,11,39.74,8.01,0,3415.32,CDI,665,19.77,1
26,847.31,15,16,81.18,28.87,1,1000.78,CDI,722,28.89,0
39,2463.22,6,27,32.45,10.76,1,2237.43,CDI,637,34.06,0
22,1814.52,8,21,10.74,10.61,0,4078.28,CDI,683,25.11,0
43,2662.34,2,17,37.08,36.72,1,4029.51,CDI,449,36.52,0
23,2738.13,9,21,18.9,13.97,0,3114.74,CDD,675,53.73,0
40,1874.96,9,16,5.0,19.5,0,3622.47,CDD,565,63.12,1
41,1392.74,77,15,31.98,5.11,0,4556.78,Indépendant,484,57.6,0
28,2577.94,21,25,50.97,37.04,0,1507.62,Sans emploi,584,9.99,1
40,1772.54,37,13,85.24,24.01,0,1858.94,CDI,820,61.58,0
37,1233.66,1,16,133.83,45.23,0,4718.07,CDI,717,45.72,0
30,1207.87,3,19,56.55,30.27,0,4206.98,CDI,743,16.89,0
25,942.17,40,14,70.47,29.9,1,2794.93,CDI,740,42.12,0
18,1450.13,23,21,12.52,15.19,0,6090.46,CDD,597,69.65,0
38,2977.38,5,17,120.47,22.59,1,8010.64,CDI,705,44.71,0
20,1971.03,12,21,91.4,14.97,1,2240.61,CDI,770,30.63,0
36,1437.59,18,20,25.59,30.79,0,6090.66,CDI,651,17.02,0
32,2607.03,44,17,57.92,21.43,0,2783.8,CDI,528,2.52,0
41,1256.04,1,25,53.55,16.14,0,1175.31,Sans emploi,616,39.16,1
32,1899.84,22,15,107.05,28.47,1,3825.8,Sans emploi,646,33.74,0
32,1680.56,30,24,30.27,56.19,0,6388.19,CDI,748,37.53,0
42,2577.29,90,23,19.04,13.86,0,2380.88,CDI,482,21.82,0
38,901.05,39,25,23.25,16.61,0,7218.74,CDD,653,38.12,0
38,1246.15,8,19,68.48,20.0,1,3060.97,CDI,625,78.23,0
39,876.86,29,15,7.63,50.82,1,5340.53,CDI,683,55.47,1
20,1621.68,34,27,5.0,10.65,0,5437.27,CDI,652,49.37,0
42,3125.33,31,16,68.35,6.49,0,3623.08,CDD,684,24.62,0
41,1453.27,41,14,42.19,64.29,0,12537.86,CDI,644,26.38,0
25,1449.88,55,17,34.55,65.09,0,8199.3,CDI,588,97.43,0
32,2685.95,2,14,12.32,39.75,0,1201.41,CDI,609,11.02,0
34,2932.39,3,20,8.99,52.86,1,994.12,CDI,656,25.22,0
33,1750.22,38,15,20.77,34.37,1,4600.24,Sans emploi,546,48.03,1
38,2471.01,7,17,45.14,35.57,0,916.95,CDD,712,32.45,1
48,1126.28,1,22,21.58,33.46,0,3393.69,CDI,685,44.5,0
45,3366.32,12,21,68.66,32.95,0,6611.41,Sans emploi,569,45.82,0
22,4747.26,41,18,16.2,58.64,0,4820.74,CDI,671,40.33,0
41,2297.24,3,19,22.72,40.15,0,2487.6,CDI,670,15.81,0
47,800.0,26,18,58.9,43.34,0,7209.87,CDI,668,6.1,0
38,1419.46,1,16,25.39,9.47,0,3049.66,CDI,468,50.18,0
45,2393.04,3,18,26.39,27.17,0,3649.67,CDD,780,73.02,0
54,1508.72,10,20,20.63,19.06,0,2909.46,CDI,802,42.63,0
45,3211.2,2,17,17.85,54.5,1,5032.72,CDI,561,42.54,0
37,2366.86,44,20,44.88,27.72,0,1800.36,Indépendant,595,43.43,0
45,1328.64,47,14,49.64,25.09,0,3228.48,CDI,754,32.92,0
36,1847.13,33,15,40.65,32.95,0,4897.03,CDI,786,83.51,0
35,1222.13,7,15,21.07,38.38,0,11711.24,CDI,591,49.71,1
31,1678.35,18,16,29.11,18.27,0,5125.7,CDI,695,34.84,0
50,1421.76,5,23,118.06,33.52,0,973.74,CDI,670,54.05,0
27,3074.64,8,21,11.26,21.32,0,4897.05,Indépendant,588,28.84,0
49,4678.54,17,13,147.98,59.7,0,2544.27,Indépendant,763,21.83,0
39,961.69,31,20,36.81,17.17,0,5586.87,CDI,584,15.86,0
21,800.0,2,16,29.6,16.54,1,1518.92,CDD,642,22.26,1
38,1632.15,8,15,71.57,31.95,1,2000.31,CDD,517,59.24,0
18,924.99,62,12,6.8,22.92,0,3025.4,CDD,603,46.73,0
41,1858.66,13,22,99.81,29.81,1,3132.46,CDI,693,3.48,0
43,2542.81,66,12,144.77,41.01,0,5627.47,CDD,799,78.01,0
29,3545.33,113,18,79.48,65.78,1,5413.65,Sans emploi,664,26.56,1
36,1991.86,18,14,6.62,19.38,0,1906.51,CDI,704,55.24,0
53,1670.46,8,21,61.76,5.98,0,8084.14,CDI,705,63.59,0
30,800.0,37,16,122.76,22.8,0,4055.56,Indépendant,699,13.95,0
25,1842.13,4,17,113.27,33.94,0,1904.1,CDD,608,58.19,1
49,1879.56,7,17,11.37,38.14,0,924.87,CDI,599,36.28,0
54,2421.09,36,19,75.17,5.14,2,7785.51,Indépendant,359,49.6,0
35,1327.45,13,18,137.93,29.03,0,2538.07,CDI,664,72.53,0
44,1499.62,5,18,34.85,57.36,1,2357.72,Indépendant,643,68.1,1
48,941.82,25,16,10.98,10.95,0,5535.36,CDI,702,75.33,0
28,800.0,31,11,64.94,70.04,0,1679.28,CDI,760,45.66,0
30,1110.55,3,13,77.4,20.86,0,2662.3,CDD,622,29.07,0
47,903.82,8,21,30.56,26.08,2,2403.37,CDI,731,91.49,0
51,2115.77,6,17,13.47,24.24,1,3381.19,CDI,592,39.11,0
40,1445.07,11,15,73.18,36.35,0,4836.82,CDI,601,10.45,0
26,1432.17,34,12,18.71,53.15,0,5801.54,CDI,519,56.55,0
54,1173.74,30,11,46.41,53.07,1,5020.54,CDD,644,42.18,0
30,800.0,26,15,114.64,17.85,0,7919.93,CDI,726,17.46,0
31,3567.81,1,22,9.35,8.55,1,2287.04,Indépendant,633,33.01,1
38,1165.47,4,16,69.07,8.17,0,4427.92,CDI,706,29.07,0
50,1514.83,6,20,28.99,22.21,0,2677.94,Indépendant,663,35.04,0
43,951.57,8,15,29.59,10.44,0,3335.26,CDI,627,51.8,0
39,2808.71,4,21,50.84,40.17,1,3300.4,CDI,722,18.04,0
39,1941.02,13,16,18.67,43.94,0,1527.43,Sans emploi,575,48.99,1
35,1259.46,2,13,13.64,42.26,0,4072.99,CDI,684,21.67,0
40,1528.54,33,17,8.48,72.77,0,3788.29,CDI,655,33.76,0
18,3848.61,37,26,88.9,32.53,1,3618.52,CDI,730,34.23,0
32,1762.44,20,25,25.49,58.79,0,2970.0,CDI,634,67.56,1
37,1678.99,2,20,53.09,25.06,0,976.53,CDI,586,25.29,0
24,1196.49,52,17,23.34,41.31,1,3893.43,Sans emploi,689,11.97,0
38,800.0,80,19,13.78,32.0,1,5084.23,Indépendant,729,50.52,0
33,1695.31,5,19,56.61,27.03,0,10044.69,CDD,772,28.15,0
52,2105.2,29,18,43.97,29.15,0,4532.77,CDI,646,10.22,0
50,2973.26,44,20,28.32,16.51,0,18175.07,CDD,685,18.41,0
30,800.0,18,19,43.09,48.75,0,3676.88,Sans emploi,806,21.67,0
33,1102.36,9,17,16.12,39.34,1,4168.56,Indépendant,690,76.07,0
34,1405.28,15,13,77.81,22.56,0,3199.82,CDI,788,79.47,0
30,1817.92,17,16,93.2,11.63,1,2672.56,Indépendant,779,62.98,0
37,1706.7,12,21,61.53,4.47,0,5154.1,Indépendant,784,20.49,0
27,1724.56,63,18,25.49,6.32,0,7789.92,Sans emploi,625,63.63,0
24,2184.21,32,19,35.67,21.57,0,5001.52,CDI,587,27.8,1
41,1216.98,7,17,115.6,4.48,0,4179.29,Indépendant,692,73.46,0
41,2761.77,21,13,92.39,13.03,1,2925.77,CDI,504,48.49,1
27,2209.05,28,17,160.97,35.7,1,3545.83,CDI,702,16.89,0
43,1578.7,4,14,18.54,27.35,0,3586.87,CDI,526,15.47,0
29,3718.24,11,13,17.29,6.39,1,4228.78,Indépendant,675,7.58,0
37,3645.18,56,23,37.81,16.41,0,3886.4,CDI,623,37.41,0
43,2760.24,20,16,46.76,42.95,0,2101.46,CDI,619,27.38,0
34,800.0,6,15,30.48,7.02,0,8592.39,Sans emploi,574,24.13,0
39,3681.99,3,25,25.14,66.96,0,12140.57,CDI,661,52.24,0
30,2595.31,17,21,91.41,13.95,0,3556.59,Indépendant,809,14.59,0
33,4455.34,19,16,31.73,18.38,1,3853.92,CDI,663,7.11,0
33,3161.84,10,20,13.21,20.0,0,5235.04,CDD,787,21.08,0
28,3681.0,24,17,14.46,21.84,0,2317.61,CDD,670,21.77,0
33,2694.26,2,15,41.28,41.41,1,4975.42,CDI,570,34.0,0
20,3322.65,4,20,353.21,21.47,0,2743.92,CDI,653,27.39,0
30,4430.99,19,17,15.92,54.36,0,2955.77,CDI,541,31.27,1
32,2005.37,2,18,26.65,53.8,0,1718.21,CDD,755,60.17,0
32,903.06,50,22,221.7,35.39,1,2829.42,Indépendant,666,31.68,0
32,1587.43,4,22,23.35,42.14,1,4164.03,CDD,650,74.59,1
34,2166.6,27,16,48.56,23.58,1,10373.93,CDI,720,57.86,0
39,1882.58,12,20,146.84,23.98,1,3129.85,CDI,599,35.84,0
43,1044.23,12,13,16.23,35.94,1,2668.17,CDI,722,47.05,1
28,879.67,34,20,26.76,35.14,0,4758.63,CDI,660,34.18,0
23,1308.24,16,19,23.35,29.85,1,7380.42,Indépendant,672,28.52,0
25,2610.38,31,19,10.44,44.5,1,8372.72,Indépendant,692,61.93,1
30,3684.28,17,17,115.65,52.64,0,1534.88,CDD,670,38.07,0
31,2740.21,21,27,21.58,14.54,1,3858.32,Indépendant,640,28.73,0
27,2917.88,34,14,17.21,30.85,1,10939.14,CDI,644,51.89,0
22,1756.29,22,22,24.09,15.55,0,1716.29,CDI,690,38.55,0
30,837.17,23,14,70.21,13.58,2,4154.82,CDI,650,69.45,0
36,1486.19,37,20,37.19,32.79,0,4313.4,CDD,566,11.3,0
40,1622.29,71,20,18.38,46.83,1,1597.86,CDI,647,48.75,0
29,1458.72,11,18,46.84,10.48,0,5035.12,CDI,556,28.55,1
31,1865.7,20,16,64.14,43.46,0,5247.78,Sans emploi,844,71.07,0
26,2216.92,2,18,33.43,11.51,1,2612.75,CDI,773,40.79,0
34,2663.63,11,19,28.36,46.86,0,1771.22,CDI,810,66.86,0
27,1608.34,13,25,75.14,37.67,1,8371.23,CDI,617,58.19,0
40,800.0,43,14,29.62,14.62,0,1860.31,CDI,676,49.12,0
18,1467.97,17,16,119.2,32.58,0,8763.93,CDI,606,41.18,1
31,1856.59,31,19,18.87,22.43,1,4568.51,Sans emploi,793,84.93,0
38,3141.24,1,17,18.54,9.13,0,3293.77,CDD,614,66.1,0
36,1413.41,15,17,16.84,70.5,0,8361.62,CDD,664,51.35,0
61,2288.37,55,22,28.27,51.32,0,3109.28,Indépendant,677,71.22,0
38,2072.23,6,6,34.12,19.2,0,3608.87,CDI,783,80.48,0
25,1856.74,1,15,12.13,22.89,0,5602.15,CDI,724,39.28,0
34,2757.33,13,11,36.72,18.02,0,2437.71,Indépendant,650,12.43,0
18,1355.96,29,13,52.9,20.44,1,4217.89,CDI,801,51.18,1
34,1408.76,14,28,10.87,32.35,0,1802.14,CDD,667,22.58,0
27,1811.1,15,20,22.69,82.26,1,5298.01,CDI,758,38.23,0
43,1368.53,26,22,52.99,25.59,0,2395.43,CDI,553,43.57,0
29,2283.75,7,18,14.58,16.08,1,4348.25,CDI,816,34.52,0
34,1324.67,33,21,26.63,34.28,0,29257.06,CDI,651,41.32,0
29,2014.11,4,10,79.5,11.26,0,2261.2,CDD,705,63.36,0
51,1741.19,12,22,137.89,41.4,0,9702.23,Indépendant,590,48.02,0
32,2003.91,25,14,47.98,13.94,0,3415.29,CDI,556,71.82,0
52,1483.2,42,16,29.85,19.7,2,5959.62,CDI,667,41.91,0
43,1565.2,37,20,23.04,17.77,0,6687.15,CDI,696,37.1,0
39,1900.4,30,19,69.23,45.09,1,5769.75,CDI,562,17.81,1
38,1992.46,11,18,82.35,21.4,0,4226.72,CDI,656,47.55,0
38,1817.33,3,12,13.83,2.04,0,1183.79,Indépendant,461,50.81,0
18,3895.56,6,18,69.22,18.11,0,6366.33,CDD,584,34.27,1
32,1170.44,47,22,21.22,22.3,0,3763.9,Indépendant,613,48.4,0
43,1769.35,46,16,17.43,44.54,0,2387.35,CDI,475,60.76,1
34,902.49,72,23,30.21,11.06,1,2598.96,CDI,699,19.83,0
21,2149.41,2,14,73.73,35.29,0,1618.73,CDI,840,11.44,0
34,1107.21,18,18,43.34,26.41,0,3968.48,CDD,736,18.61,0
51,1608.2,25,24,42.43,24.24,2,2753.47,CDI,564,29.99,0
47,1542.35,29,15,44.82,26.78,3,2974.38,CDI,649,37.13,1
34,2063.74,24,22,49.02,25.14,1,5675.75,CDI,663,43.05,0
44,1422.9,35,26,31.16,9.53,0,3045.78,CDI,666,36.67,0
31,1396.18,11,19,55.71,33.29,0,4204.04,CDI,655,61.75,0
18,3454.36,5,16,20.37,15.93,0,2869.2,CDI,633,14.77,0
26,2067.13,5,15,56.55,44.83,0,4125.55,CDI,598,60.27,0
50,1417.67,1,23,66.39,20.91,0,2292.27,CDI,710,52.39,1
32,1628.03,10,23,58.71,23.89,0,1638.64,CDD,776,52.17,1
32,3792.68,2,24,61.13,24.12,0,2930.85,CDI,599,34.46,0
32,1639.45,9,18,48.92,26.38,1,2875.79,CDD,545,50.3,0
53,1338.87,23,22,84.95,6.11,0,2565.03,Indépendant,747,73.63,0
50,1341.43,53,18,5.8,54.56,0,4319.44,CDI,653,23.08,0
56,1425.23,43,14,66.23,24.56,0,7993.11,CDI,523,30.87,0
33,1396.68,7,23,158.68,12.96,1,1514.69,CDD,597,19.75,0
38,1028.93,3,25,20.98,53.2,0,5480.33,CDD,788,60.2,0
20,1102.8,5,14,19.23,67.23,0,9423.29,CDI,643,32.99,1
49,1257.8,84,14,92.76,60.88,0,5658.62,CDI,721,24.65,1
23,2370.46,19,18,16.54,12.49,0,4124.25,CDD,506,34.25,0
37,1536.05,5,22,20.26,8.77,0,4473.82,CDI,581,28.05,0
24,1660.05,44,13,38.88,16.06,1,5592.05,CDI,769,56.24,0
29,3208.18,12,19,18.28,30.42,0,549.94,Indépendant,642,83.09,0
27,3244.03,54,15,67.33,46.61,1,1058.33,CDI,722,29.73,0
29,1605.47,7,21,18.39,17.25,0,3964.34,CDD,739,42.58,0
30,1374.21,12,15,45.1,17.89,0,3742.69,CDD,646,63.54,0
29,1238.26,17,21,42.5,5.69,0,8231.42,CDI,663,58.15,0
43,2479.91,53,17,124.48,15.85,0,3482.74,CDI,594,13.88,0
24,1661.87,48,14,84.42,50.8,0,2392.59,CDD,466,59.56,0
37,1532.45,20,18,22.54,28.43,0,1495.44,CDI,760,11.45,0
46,1266.62,6,10,12.72,22.09,0,2800.8,Sans emploi,808,7.33,0
30,1291.72,12,16,65.42,47.2,0,2319.27,CDD,592,70.38,1
28,2100.11,88,19,20.47,9.27,1,4335.09,Indépendant,817,19.61,0
32,1012.64,22,10,26.22,18.65,0,5373.8,CDD,724,66.79,0
46,2837.59,36,7,14.92,10.21,2,1811.82,Sans emploi,466,22.23,0
37,1434.98,14,8,57.8,57.04,0,5904.85,CDI,536,24.95,1
30,1703.2,18,23,20.58,15.71,2,790.18,CDI,414,92.85,0
39,1002.96,13,18,33.14,15.26,1,7818.06,CDI,710,45.55,1
24,1810.73,29,16,33.54,26.19,0,2134.52,CDI,606,52.59,1
41,1572.73,45,22,39.29,3.1,1,6905.72,CDI,627,22.94,0
39,1780.53,17,16,57.02,43.43,0,2356.15,CDI,614,19.35,0
32,3510.04,16,19,28.19,29.2,0,4123.39,Sans emploi,652,16.81,1
27,1970.92,10,18,19.11,60.1,2,2624.0,CDI,704,31.04,0
26,1277.4,5,16,8.0,11.24,0,5445.73,Indépendant,753,75.51,0
40,1325.77,66,19,36.89,39.91,1,2007.41,CDI,592,36.04,0
46,2374.23,9,21,30.14,14.64,0,1466.47,CDI,552,38.08,1
29,3249.37,38,17,19.58,44.44,1,5161.15,CDI,692,38.9,0
39,2064.69,30,16,35.76,22.56,0,2608.84,CDI,629,11.69,0
18,2475.42,37,16,66.34,18.86,0,10106.34,CDD,663,55.34,0
29,2389.75,65,8,80.98,11.63,0,4854.07,CDI,735,54.41,0
34,3428.58,23,19,10.3,35.71,0,7280.82,CDI,595,23.37,0
26,800.0,54,13,25.71,18.21,0,7634.3,Sans emploi,457,53.61,0
26,2451.8,4,21,72.0,18.18,0,2767.66,Sans emploi,622,51.98,1
28,2823.54,23,18,118.07,24.65,0,3633.3,CDI,850,40.28,0
38,1002.18,35,18,18.02,4.13,0,4422.32,CDI,644,7.57,0
33,1226.59,8,21,99.65,42.96,0,2265.46,CDI,585,38.7,1
18,1245.82,32,14,11.9,8.9,2,2510.34,CDI,634,50.33,0
18,1315.48,36,19,83.31,25.17,1,3726.43,CDD,716,20.63,0
29,1468.73,42,19,27.34,20.54,0,7474.64,CDD,570,49.83,0
39,2028.8,9,17,115.06,18.0,0,3771.43,CDI,850,35.91,0
18,2678.71,27,14,23.72,15.3,1,4437.13,Sans emploi,570,21.29,0
30,2949.14,9,20,26.75,31.53,1,5393.69,CDI,582,82.71,1
30,1253.04,32,21,30.69,48.1,0,7346.12,Indépendant,818,26.29,0
48,1249.2,15,18,10.28,52.94,1,5562.7,CDD,702,29.3,1
31,3274.29,22,13,8.63,12.65,0,3107.49,CDI,825,25.8,0
38,2429.52,13,16,50.67,31.41,2,3019.11,CDI,797,39.55,0
36,1889.29,4,18,73.55,10.82,2,632.48,CDD,721,8.72,0
18,2248.7,5,21,54.67,10.97,1,2185.29,CDI,505,27.16,0
42,1796.7,2,11,12.82,27.06,0,5091.43,CDI,605,17.88,0
37,2300.69,23,16,49.5,13.31,1,2005.19,CDI,557,37.38,0
40,1567.31,45,16,15.75,13.02,0,2139.95,Indépendant,612,44.96,1
72,2052.65,1,18,46.78,11.41,0,6355.53,CDD,569,62.15,0
18,928.25,2,12,82.21,28.08,0,1864.2,CDD,580,28.7,0
51,1339.76,14,17,45.34,34.15,0,2172.75,CDI,774,9.69,0
32,1346.22,32,17,106.91,64.48,0,2185.5,CDI,733,91.91,1
37,1540.75,4,14,30.3,8.07,0,1580.7,CDI,516,56.45,0
34,1204.45,8,17,28.77,23.92,0,2310.98,Sans emploi,690,52.44,1
31,1435.17,6,16,35.89,16.0,1,671.55,CDD,506,46.62,1
29,926.65,12,20,11.97,16.2,2,15294.95,CDI,671,55.48,0
38,2325.57,6,14,24.88,55.57,0,3023.51,Sans emploi,566,39.69,1
20,1754.96,10,18,26.64,43.03,0,3742.54,Indépendant,616,25.67,0
42,851.06,31,15,27.3,34.45,2,989.82,Indépendant,546,34.98,0
