age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default_reel,proba_defaut,prediction,segment_risque
38,800.0,15,22,29.23,65.27,1,12310.96,CDI,678,35.88,1,0.6001,1,Risque eleve
51,1640.98,19,14,29.76,19.09,0,2407.51,CDI,575,7.11,1,0.4276,0,Risque moyen
25,877.42,22,13,35.26,27.86,0,2079.17,CDI,628,25.01,1,0.4309,0,Risque moyen
18,2492.32,19,10,29.3,21.68,1,10807.96,Sans emploi,685,55.34,0,0.6316,1,Risque eleve
35,1222.13,7,15,21.07,38.38,0,11711.24,CDI,591,49.71,1,0.4794,0,Risque moyen
21,1240.0,2,12,22.63,9.54,1,4218.7,CDI,777,25.04,0,0.2587,0,Faible risque
40,1322.78,86,16,37.31,26.23,0,878.71,CDI,688,9.98,0,0.3706,0,Faible risque
33,4150.8,3,12,33.63,27.96,1,4771.32,CDI,562,17.93,1,0.5024,1,Risque moyen
40,1076.38,18,16,40.3,3.86,1,3611.38,CDI,562,22.73,0,0.5134,1,Risque moyen
40,2056.16,30,22,120.93,20.57,0,5466.75,CDI,584,55.36,0,0.4338,0,Risque moyen
27,1621.62,29,16,35.27,61.39,1,4367.14,CDI,654,31.19,1,0.6199,1,Risque eleve
36,1897.8,55,20,19.99,17.27,1,2372.49,CDI,612,7.67,0,0.5026,1,Risque moyen
41,2050.56,80,23,20.45,21.53,0,5383.33,CDD,690,15.35,1,0.4127,0,Risque moyen
51,2066.41,27,13,44.11,32.99,1,2300.75,CDD,728,17.63,0,0.4865,0,Risque moyen
48,1242.77,15,17,40.55,22.58,0,7582.1,CDI,826,31.05,0,0.1759,0,Faible risque
34,2389.98,19,14,7.69,6.08,2,2123.04,Indépendant,604,47.31,0,0.5684,1,Risque eleve
31,1013.78,69,13,14.03,16.41,0,3391.81,CDI,689,71.43,0,0.3422,0,Faible risque
39,2094.47,28,18,48.63,55.98,0,1875.38,CDI,762,24.82,0,0.3433,0,Faible risque
37,1177.66,3,16,67.88,36.62,0,1081.56,CDI,695,42.36,0,0.3704,0,Faible risque
42,2446.44,12,14,31.2,58.42,1,2733.78,Indépendant,531,65.46,1,0.7458,1,Risque eleve
34,1828.41,46,23,10.0,18.82,0,2494.38,CDI,607,12.75,0,0.4079,0,Risque moyen
22,3422.69,32,15,34.14,17.24,0,3149.47,CDI,477,63.89,1,0.5269,1,Risque moyen
35,800.0,75,18,19.28,31.7,0,5009.79,CDI,691,15.63,0,0.3882,0,Risque moyen
36,1849.69,24,23,39.57,53.31,0,6069.48,CDI,616,36.13,0,0.52,1,Risque moyen
29,3386.63,18,16,25.99,17.6,0,3542.26,Sans emploi,591,19.4,0,0.6167,1,Risque eleve
27,1400.67,49,23,62.98,46.7,0,1417.42,CDD,723,35.76,0,0.4973,0,Risque moyen
24,1810.73,29,16,33.54,26.19,0,2134.52,CDI,606,52.59,1,0.4407,0,Risque moyen
33,4151.63,2,14,30.81,4.54,1,8416.01,CDD,569,39.13,1,0.4925,0,Risque moyen
34,2879.26,36,15,17.71,44.13,0,3671.82,CDI,744,50.38,1,0.3051,0,Faible risque
28,2093.35,48,18,76.84,42.24,0,1580.39,Sans emploi,664,50.65,0,0.6918,1,Risque eleve
38,2875.84,11,15,25.71,19.31,0,2065.73,CDD,553,22.9,0,0.5243,1,Risque moyen
25,2865.82,37,19,10.35,28.54,1,3797.16,CDI,576,40.14,0,0.5637,1,Risque eleve
18,1463.66,9,13,25.18,57.65,0,4282.9,CDI,709,39.2,0,0.4201,0,Risque moyen
55,2890.63,2,16,41.91,18.13,0,1895.5,Indépendant,611,48.09,0,0.3669,0,Faible risque
42,3092.29,12,18,13.46,41.09,2,4610.38,CDD,792,53.65,0,0.5147,1,Risque moyen
37,2337.14,12,20,22.89,20.73,2,7966.99,CDI,639,39.14,0,0.5435,1,Risque eleve
32,3316.71,5,13,46.11,12.91,1,947.06,CDI,510,64.18,0,0.5652,1,Risque eleve
36,1379.2,16,17,36.78,29.73,0,6367.75,Indépendant,688,19.13,1,0.3494,0,Faible risque
26,1135.77,3,19,26.57,53.92,0,1493.74,CDI,603,49.4,1,0.5663,1,Risque eleve
46,2844.08,2,20,33.11,44.04,0,4855.11,CDI,437,6.36,0,0.6581,1,Risque eleve
30,857.89,8,19,21.07,18.23,0,3265.38,Sans emploi,630,39.95,0,0.6469,1,Risque eleve
28,1990.97,21,16,49.06,6.79,0,4022.94,CDI,693,22.51,0,0.2445,0,Faible risque
24,2285.84,14,24,44.47,42.66,1,3421.64,Sans emploi,589,42.57,0,0.8221,1,Risque eleve
18,1007.07,6,22,6.84,25.26,2,1798.9,CDI,630,28.3,0,0.6301,1,Risque eleve
30,2668.56,2,12,40.73,16.71,0,7874.97,CDI,624,50.15,0,0.3193,0,Faible risque
48,2068.7,55,27,20.23,68.72,1,3182.16,Indépendant,483,61.59,1,0.8426,1,Risque eleve
35,1259.46,2,13,13.64,42.26,0,4072.99,CDI,684,21.67,0,0.3838,0,Faible risque
42,3335.9,17,13,63.51,20.83,0,2836.91,Indépendant,665,13.41,0,0.297,0,Faible risque
46,1944.11,13,20,67.19,36.88,0,2518.13,Indépendant,740,82.92,0,0.329,0,Faible risque
37,3487.25,57,22,12.74,30.42,0,3815.96,CDI,683,68.89,0,0.3306,0,Faible risque
35,3648.78,9,17,23.43,16.09,1,2057.82,CDI,598,32.95,0,0.4426,0,Risque moyen
40,2959.76,14,18,34.49,10.76,0,5853.59,CDI,591,54.54,0,0.3445,0,Faible risque
25,1717.57,6,20,39.21,32.38,0,5139.31,CDI,663,39.21,1,0.3714,0,Faible risque
33,1675.01,16,10,17.17,26.4,0,5355.69,CDI,575,28.0,0,0.4522,0,Risque moyen
18,2058.42,4,20,55.29,20.42,1,3384.38,Indépendant,663,62.43,1,0.4525,0,Risque moyen
38,2977.38,5,17,120.47,22.59,1,8010.64,CDI,705,44.71,0,0.3382,0,Faible risque
36,1515.62,2,19,60.54,16.26,0,4171.73,CDI,744,12.39,1,0.2242,0,Faible risque
33,2168.3,8,20,62.41,41.48,0,3494.06,CDI,601,48.71,0,0.483,0,Risque moyen
36,1368.48,18,13,6.23,24.5,0,6794.69,CDD,581,46.39,0,0.5496,1,Risque eleve
24,2366.84,15,22,76.88,17.17,0,9055.81,CDI,485,25.85,0,0.5123,1,Risque moyen
53,1576.01,12,27,116.55,6.47,0,2578.47,CDI,719,40.32,0,0.2358,0,Faible risque
23,870.73,9,15,23.16,35.67,1,5246.48,Indépendant,706,44.15,0,0.4792,0,Risque moyen
33,925.72,8,15,32.81,9.91,1,5470.22,Indépendant,669,55.66,0,0.4214,0,Risque moyen
28,800.0,23,21,94.72,51.24,0,4189.82,Indépendant,643,45.43,0,0.5376,1,Risque eleve
18,1966.96,11,16,26.95,26.87,0,5817.29,CDD,590,16.88,0,0.5252,1,Risque moyen
28,2074.03,34,19,65.81,25.37,0,3684.55,CDI,704,11.75,1,0.298,0,Faible risque
23,831.33,25,22,7.56,26.46,1,3807.64,CDI,726,49.55,0,0.4188,0,Risque moyen
37,2125.24,21,19,47.68,20.19,0,3745.72,CDI,764,54.48,0,0.2228,0,Faible risque
18,1980.39,40,20,15.67,29.97,0,2672.08,CDI,529,71.09,0,0.5679,1,Risque eleve
22,3825.45,1,15,15.48,19.36,0,3727.94,CDI,611,4.34,0,0.3139,0,Faible risque
27,2175.09,28,15,55.35,50.48,1,9004.43,CDD,541,30.58,0,0.7637,1,Risque eleve
27,3157.6,4,21,25.71,40.52,0,3541.74,Sans emploi,603,32.72,1,0.6946,1,Risque eleve
31,1972.42,2,19,47.45,14.75,0,1622.67,CDI,679,50.54,0,0.2913,0,Faible risque
31,2231.74,32,18,49.1,55.39,0,2070.84,CDI,553,68.44,0,0.6237,1,Risque eleve
41,2113.56,5,21,9.5,28.09,0,5286.2,CDD,509,37.24,1,0.6336,1,Risque eleve
29,994.69,4,15,17.29,6.15,0,5248.61,Indépendant,675,37.64,0,0.2917,0,Faible risque
34,800.0,18,16,113.29,30.96,0,2640.91,CDI,636,58.97,1,0.4453,0,Risque moyen
30,2507.8,31,19,66.66,57.78,0,1156.35,CDD,679,32.41,0,0.552,1,Risque eleve
23,2738.13,9,21,18.9,13.97,0,3114.74,CDD,675,53.73,0,0.3629,0,Faible risque
50,803.84,9,18,34.82,22.87,0,4171.9,CDI,679,82.73,0,0.353,0,Faible risque
18,1549.82,1,16,28.56,30.8,0,3959.49,CDI,673,43.42,0,0.3579,0,Faible risque
31,1234.68,70,15,28.49,15.2,0,4507.93,CDI,643,38.59,1,0.3761,0,Faible risque
22,1028.09,28,18,57.63,41.18,0,5374.81,CDI,736,12.05,0,0.3379,0,Faible risque
48,886.43,26,12,26.09,39.62,0,3956.41,CDD,629,25.47,0,0.567,1,Risque eleve
47,800.0,21,15,12.43,17.83,0,3810.29,CDI,760,49.0,0,0.2424,0,Faible risque
43,1184.0,21,16,37.78,10.16,0,6529.72,CDD,532,29.21,0,0.5594,1,Risque eleve
25,1709.23,25,20,36.39,30.33,0,1798.67,Sans emploi,469,39.58,0,0.8351,1,Risque eleve
54,2178.47,62,18,20.89,12.84,0,4620.06,CDI,728,73.63,0,0.2509,0,Faible risque
25,1449.88,55,17,34.55,65.09,0,8199.3,CDI,588,97.43,0,0.6437,1,Risque eleve
40,2293.14,1,14,20.21,68.7,1,3875.74,Indépendant,641,35.86,0,0.6458,1,Risque eleve
18,1888.73,16,19,26.38,40.26,0,2743.43,CDI,602,75.78,1,0.5033,1,Risque moyen
23,980.7,10,19,21.09,48.83,0,2859.78,CDI,719,24.36,1,0.3905,0,Risque moyen
35,4901.34,9,25,8.49,15.54,0,9611.86,Sans emploi,778,2.46,0,0.3029,0,Faible risque
18,2210.63,19,22,28.25,2.59,0,4128.85,CDD,634,19.36,0,0.3783,0,Faible risque
23,1831.18,36,9,51.92,13.99,0,5861.42,CDI,631,58.32,0,0.3499,0,Faible risque
26,846.78,13,20,44.21,12.23,1,999.45,Indépendant,657,60.88,0,0.4742,0,Risque moyen
44,2404.49,17,14,49.54,44.47,1,1531.35,CDD,507,47.26,1,0.786,1,Risque eleve
39,800.0,14,16,161.94,7.9,0,2020.15,CDI,681,20.76,0,0.2907,0,Faible risque
39,1416.39,17,22,42.09,31.52,1,1228.83,CDI,844,64.47,0,0.2858,0,Faible risque
37,2106.54,35,19,20.66,49.6,0,4023.73,Sans emploi,692,24.02,0,0.6615,1,Risque eleve
33,1463.21,14,20,131.45,9.82,0,2415.1,Sans emploi,685,50.05,0,0.5382,1,Risque eleve
37,1872.82,9,6,106.02,36.76,0,4228.97,CDI,560,4.01,0,0.4979,0,Risque moyen
48,3206.22,46,16,60.92,14.72,0,4479.49,CDI,586,70.06,0,0.3832,0,Faible risque
32,1811.34,1,21,39.47,21.32,0,3737.71,Indépendant,649,21.54,1,0.3571,0,Faible risque
21,2926.67,36,18,61.26,5.63,0,5904.29,CDI,728,67.55,0,0.2044,0,Faible risque
33,1440.86,17,15,50.31,40.09,0,6639.84,CDI,682,72.63,0,0.3928,0,Risque moyen
27,1454.62,70,20,46.38,25.06,0,2242.25,CDI,556,67.5,0,0.5454,1,Risque eleve
18,2248.7,5,21,54.67,10.97,1,2185.29,CDI,505,27.16,0,0.5892,1,Risque eleve
31,1916.7,12,23,44.76,26.89,0,1596.96,CDI,745,20.35,0,0.2622,0,Faible risque
47,3460.68,3,24,37.83,46.0,1,3371.13,Indépendant,754,69.87,0,0.3949,0,Risque moyen
48,2595.33,12,14,28.84,21.39,0,5461.4,CDI,687,72.14,0,0.2833,0,Faible risque
48,1531.09,79,23,108.5,32.99,1,2304.12,Indépendant,641,74.16,0,0.5985,1,Risque eleve
38,800.0,33,11,46.21,31.16,0,2208.93,Indépendant,524,20.24,0,0.6026,1,Risque eleve
27,800.0,6,25,104.43,23.24,0,4926.65,CDI,610,39.34,1,0.4355,0,Risque moyen
34,1730.49,3,15,143.41,54.84,0,18001.09,CDI,640,75.46,0,0.4563,0,Risque moyen
32,1336.68,21,16,18.74,39.39,1,3334.26,CDI,472,30.41,0,0.7523,1,Risque eleve
41,1227.54,10,18,7.87,46.48,1,3726.71,CDI,606,25.22,0,0.6204,1,Risque eleve
26,1733.26,1,17,31.08,9.87,0,1308.18,CDI,647,49.16,0,0.3153,0,Faible risque
45,1328.64,47,14,49.64,25.09,0,3228.48,CDI,754,32.92,0,0.2685,0,Faible risque
18,1281.16,4,17,65.68,11.14,1,2160.69,CDI,635,19.25,0,0.4423,0,Risque moyen
33,1003.57,23,18,77.79,38.78,0,5760.26,CDI,647,37.18,0,0.4432,0,Risque moyen
31,1522.66,44,10,35.5,32.5,0,1968.52,Indépendant,575,10.93,0,0.5247,1,Risque moyen
39,2235.41,6,17,92.12,21.8,0,1235.95,CDI,829,16.52,0,0.1625,0,Faible risque
29,1501.46,57,19,45.0,21.49,0,7421.0,CDI,705,53.18,0,0.311,0,Faible risque
29,1548.94,9,18,63.07,18.31,0,4129.47,CDD,608,51.16,0,0.4952,0,Risque moyen
36,1679.68,10,19,12.26,14.9,0,5175.56,CDI,635,19.7,0,0.3328,0,Faible risque
39,2632.71,43,11,68.44,11.26,1,5388.33,Indépendant,570,28.75,1,0.5136,1,Risque moyen
37,1826.89,67,10,37.09,68.56,0,1264.98,Indépendant,695,44.95,1,0.5321,1,Risque moyen
36,1642.66,58,21,17.64,3.78,0,4503.41,Indépendant,724,30.0,0,0.246,0,Faible risque
52,2191.32,31,22,14.66,41.41,0,4666.04,CDI,691,13.89,0,0.3611,0,Faible risque
40,1489.89,18,17,19.94,17.73,0,4240.52,CDI,613,88.25,0,0.403,0,Risque moyen
22,1599.11,29,18,17.3,7.61,0,4566.58,Indépendant,549,16.98,0,0.4471,0,Risque moyen
23,1853.16,24,20,9.81,58.54,0,1862.88,CDI,704,43.22,0,0.441,0,Risque moyen
18,1372.51,18,17,24.66,55.03,1,2159.72,Indépendant,633,47.01,0,0.6545,1,Risque eleve
40,1284.53,1,21,14.78,30.66,1,3648.26,CDI,683,48.42,0,0.4597,0,Risque moyen
35,4339.47,3,14,84.35,13.08,1,2731.91,Indépendant,754,22.82,0,0.24,0,Faible risque
18,1576.79,35,18,25.31,44.49,1,4947.1,CDI,644,52.99,0,0.5791,1,Risque eleve
43,3127.5,25,22,14.0,25.67,0,7668.04,CDI,745,40.74,0,0.2245,0,Faible risque
33,2316.28,1,17,19.29,65.78,0,1487.24,CDI,645,62.6,0,0.5239,1,Risque moyen
36,2232.6,27,18,33.3,12.26,0,2306.78,Indépendant,751,47.38,0,0.2268,0,Faible risque
30,1487.49,37,13,24.13,16.65,0,2098.02,CDD,848,40.67,0,0.2224,0,Faible risque
38,3721.45,2,13,47.89,46.69,1,3681.52,CDD,799,63.12,0,0.3989,0,Risque moyen
31,1759.91,28,13,71.22,52.11,0,3020.84,CDD,660,19.93,0,0.5591,1,Risque eleve
27,2765.79,22,13,17.73,39.52,0,2860.57,CDI,527,42.02,0,0.5567,1,Risque eleve
44,1136.8,1,15,96.42,24.6,0,4050.19,Sans emploi,598,65.7,0,0.6976,1,Risque eleve
48,3803.33,7,21,43.35,11.09,1,4613.18,CDD,556,39.11,1,0.5655,1,Risque eleve
39,967.87,8,13,32.05,36.28,0,8369.02,Indépendant,604,11.51,1,0.4771,0,Risque moyen
42,2281.08,16,12,24.36,46.14,0,14510.58,CDD,718,73.66,0,0.4121,0,Risque moyen
35,1568.61,36,20,42.45,15.67,1,1890.93,CDI,608,57.92,0,0.5195,1,Risque moyen
45,1784.0,13,17,9.62,32.36,0,3911.77,CDI,706,11.28,0,0.3103,0,Faible risque
42,800.0,74,22,48.55,27.76,1,2094.24,CDD,599,30.89,1,0.705,1,Risque eleve
42,1902.79,49,16,17.37,50.16,1,5452.18,CDI,791,67.25,0,0.4045,0,Risque moyen
35,2678.95,32,15,24.46,10.93,0,3766.35,CDI,595,8.68,1,0.3483,0,Faible risque
39,2808.71,4,21,50.84,40.17,1,3300.4,CDI,722,18.04,0,0.3959,0,Risque moyen
30,1837.05,1,14,15.09,25.09,0,6720.65,CDI,612,24.44,0,0.3842,0,Faible risque
39,2045.99,8,16,50.67,19.99,0,2603.97,CDI,840,48.02,0,0.1568,0,Faible risque
47,1474.11,9,20,37.19,16.36,2,5004.38,CDD,712,51.09,0,0.5648,1,Risque eleve
32,1529.79,48,23,16.51,14.1,1,2848.71,Sans emploi,586,64.05,0,0.7813,1,Risque eleve
26,4035.61,36,20,17.35,61.25,0,2331.18,CDD,538,61.74,0,0.7036,1,Risque eleve
50,2945.34,55,20,47.55,50.91,0,3167.36,Indépendant,695,47.4,0,0.4192,0,Risque moyen
45,1730.75,26,24,93.04,47.72,0,4297.63,Sans emploi,733,50.85,0,0.6217,1,Risque eleve
23,817.29,85,20,5.0,4.63,1,3447.35,CDI,446,49.61,0,0.7188,1,Risque eleve
49,1289.56,3,18,124.12,6.16,0,2032.82,Sans emploi,788,44.49,1,0.3818,0,Faible risque
32,2282.53,12,16,19.47,24.6,0,1521.59,CDI,582,46.61,0,0.4391,0,Risque moyen
35,1715.36,27,15,65.79,42.1,0,4796.53,CDI,821,51.42,0,0.24,0,Faible risque
30,837.69,1,13,172.22,30.7,0,9426.6,CDI,545,49.53,0,0.5274,1,Risque moyen
31,1556.67,1,20,22.44,23.59,0,2355.75,CDI,741,36.46,0,0.259,0,Faible risque
27,903.86,14,18,52.08,24.93,0,7470.69,Indépendant,526,73.39,0,0.5702,1,Risque eleve
20,2235.56,31,17,61.75,45.1,0,5738.15,CDI,672,61.17,0,0.4139,0,Risque moyen
41,981.55,73,19,28.95,16.74,0,8916.29,CDI,682,42.55,1,0.3327,0,Faible risque
48,1040.76,26,22,28.32,10.51,0,3394.92,CDI,775,18.03,0,0.2027,0,Faible risque
35,1553.48,6,16,117.96,46.11,0,2367.61,CDI,572,10.84,0,0.5462,1,Risque eleve
35,1817.38,85,21,30.38,29.9,1,2693.27,CDD,568,55.87,0,0.7311,1,Risque eleve
25,936.34,15,18,88.74,5.59,0,2131.81,Indépendant,638,65.92,0,0.3622,0,Faible risque
34,819.83,2,13,15.47,33.89,0,5629.87,CDI,722,58.81,0,0.3258,0,Faible risque
38,996.39,14,19,14.44,58.32,0,4876.52,CDI,544,47.37,0,0.654,1,Risque eleve
40,2053.82,26,14,32.62,14.63,0,6880.46,CDI,695,42.72,0,0.2624,0,Faible risque
34,1124.62,16,13,104.48,31.57,1,9589.67,CDI,529,28.15,0,0.647,1,Risque eleve
35,1180.68,5,12,13.33,29.17,1,1705.67,Indépendant,555,15.1,0,0.6331,1,Risque eleve
18,1313.43,14,21,23.14,9.3,1,8279.6,Sans emploi,614,21.96,0,0.7041,1,Risque eleve
36,1380.87,13,16,48.67,29.8,0,3140.02,CDD,721,28.95,0,0.3943,0,Risque moyen
25,2775.96,24,20,89.15,35.51,0,13338.58,Indépendant,571,23.95,0,0.4706,0,Risque moyen
44,943.83,33,23,87.19,74.15,0,6865.11,CDI,462,42.65,1,0.7971,1,Risque eleve
42,1909.46,18,20,31.66,34.2,1,9253.22,CDD,557,71.54,0,0.7073,1,Risque eleve
47,2419.95,28,17,47.02,21.61,1,1190.35,Sans emploi,620,14.22,0,0.7276,1,Risque eleve
37,1578.05,3,10,47.54,34.75,0,2743.52,CDI,730,59.32,0,0.3064,0,Faible risque
39,3799.18,31,24,41.42,37.86,0,3936.34,Sans emploi,661,72.68,0,0.6246,1,Risque eleve
40,1342.12,6,25,96.42,15.51,0,2058.82,CDD,738,36.88,0,0.3296,0,Faible risque
28,2150.09,4,20,14.24,15.27,0,3410.52,CDD,624,37.01,0,0.4386,0,Risque moyen
43,897.83,6,23,40.71,36.18,1,3829.43,Indépendant,561,49.74,1,0.6726,1,Risque eleve
37,1714.96,4,20,81.83,35.88,0,3553.74,CDI,682,28.19,0,0.3603,0,Faible risque
33,1409.2,24,20,58.11,14.47,0,2959.16,Sans emploi,616,25.08,0,0.6403,1,Risque eleve
27,1652.09,7,20,22.48,34.38,1,4235.73,CDD,814,60.82,0,0.3996,0,Risque moyen
34,832.18,34,17,14.77,58.05,0,6244.65,CDD,692,35.42,0,0.5691,1,Risque eleve
31,800.0,22,18,109.52,28.52,0,3058.52,Sans emploi,719,54.66,0,0.5922,1,Risque eleve
40,1678.1,6,19,38.55,18.24,0,4297.28,Indépendant,484,35.21,0,0.5647,1,Risque eleve
41,1550.73,14,17,27.37,25.72,0,4178.85,CDD,735,57.4,0,0.362,0,Faible risque
18,1570.5,24,19,35.82,14.41,1,7926.27,CDI,762,23.13,1,0.2884,0,Faible risque
28,1105.74,6,13,19.78,51.97,0,7223.4,CDD,515,36.71,0,0.73,1,Risque eleve
20,2090.3,40,18,32.79,26.38,0,6708.58,CDD,715,58.19,1,0.3864,0,Faible risque
39,918.54,9,11,46.42,26.78,1,7258.37,CDI,629,1.37,0,0.4956,0,Risque moyen
35,2427.83,62,21,18.8,26.94,0,3673.41,Indépendant,566,53.72,0,0.5141,1,Risque moyen
37,800.0,26,18,22.18,5.23,0,2134.7,Indépendant,553,67.2,0,0.4764,0,Risque moyen
43,2631.04,1,21,89.06,4.36,1,5240.84,CDD,805,28.63,0,0.2592,0,Faible risque
32,925.55,12,15,48.62,49.91,2,5622.59,CDI,614,10.46,0,0.7196,1,Risque eleve
29,3145.86,16,18,63.57,10.22,0,1294.11,CDI,577,59.3,0,0.3735,0,Faible risque
34,1090.87,36,10,26.16,14.7,0,12912.49,Indépendant,684,41.41,0,0.3008,0,Faible risque
38,1348.99,5,15,8.43,9.52,0,1452.0,Sans emploi,530,19.46,0,0.7103,1,Risque eleve
31,2461.54,25,13,67.79,9.01,2,2822.29,CDD,666,65.47,0,0.5848,1,Risque eleve
38,800.0,23,12,100.43,21.86,1,9732.09,CDI,593,52.05,1,0.5467,1,Risque eleve
28,1707.11,1,21,36.49,12.29,0,2912.11,Indépendant,641,53.4,0,0.3488,0,Faible risque
30,3248.25,87,20,82.64,18.62,0,3463.81,CDI,626,54.18,0,0.3762,0,Faible risque
32,1076.44,13,21,24.18,6.32,3,7674.94,Indépendant,614,55.52,1,0.685,1,Risque eleve
47,2510.22,12,20,29.24,23.84,1,1208.07,Indépendant,720,56.97,0,0.3826,0,Faible risque
37,4296.36,13,14,18.28,25.44,2,1185.39,CDI,626,51.92,1,0.5422,1,Risque eleve
27,2022.88,18,11,18.9,16.34,2,4579.91,CDI,720,33.66,1,0.4355,0,Risque moyen
37,2257.02,9,14,19.82,31.74,2,3572.24,CDI,657,57.14,1,0.5805,1,Risque eleve
35,1409.69,4,17,28.24,21.8,1,2175.92,Sans emploi,639,26.18,0,0.7236,1,Risque eleve
29,5337.92,5,18,47.77,22.41,1,5879.83,CDI,503,28.88,0,0.529,1,Risque moyen
30,2000.59,30,19,87.69,41.44,0,16040.32,CDI,767,49.28,1,0.2621,0,Faible risque
51,1610.23,6,20,48.62,47.99,0,5429.98,CDD,432,10.94,0,0.7861,1,Risque eleve
21,1539.35,48,14,50.55,49.34,0,4370.18,CDI,530,41.9,0,0.6408,1,Risque eleve
29,1390.36,22,22,255.87,43.05,0,2893.32,CDD,632,34.3,1,0.5842,1,Risque eleve
22,2310.86,26,20,18.72,20.88,0,5537.45,CDI,701,34.02,0,0.2783,0,Faible risque
31,3567.81,1,22,9.35,8.55,1,2287.04,Indépendant,633,33.01,1,0.3882,0,Risque moyen
38,1884.13,2,12,29.85,36.19,1,1251.8,CDI,569,50.33,1,0.6151,1,Risque eleve
32,1769.19,21,19,14.08,38.4,0,2408.96,CDD,604,37.88,0,0.5832,1,Risque eleve
25,2374.43,8,19,18.11,36.46,0,11093.87,CDI,809,30.71,0,0.1975,0,Faible risque
43,1907.3,11,25,73.92,31.53,0,20348.94,CDI,526,45.63,0,0.4972,0,Risque moyen
19,1253.95,38,11,113.5,58.33,0,5313.02,CDI,695,56.79,0,0.4678,0,Risque moyen
18,2872.09,43,20,33.2,9.25,0,4588.2,CDI,805,3.27,0,0.1483,0,Faible risque
42,2145.84,10,24,54.83,21.53,0,3452.91,CDI,749,42.04,0,0.2356,0,Faible risque
36,1690.18,51,20,46.27,35.52,0,1474.01,CDI,670,15.68,0,0.4031,0,Risque moyen
18,1473.87,23,24,13.08,17.19,0,3505.77,Sans emploi,738,12.6,1,0.4909,0,Risque moyen
29,2515.17,23,15,89.48,44.55,0,2436.18,CDI,634,49.31,0,0.4516,0,Risque moyen
33,2162.95,22,24,18.61,50.69,0,3660.04,Indépendant,706,53.67,0,0.4147,0,Risque moyen
48,2320.02,61,16,61.74,56.89,0,2669.47,CDI,625,84.72,0,0.5504,1,Risque eleve
48,2194.57,23,13,12.09,36.46,1,989.38,CDD,569,36.37,1,0.703,1,Risque eleve
32,1463.6,6,11,79.9,21.76,0,3683.0,CDD,623,8.6,0,0.471,0,Risque moyen
30,2582.28,25,23,53.51,47.44,0,1669.96,CDI,727,41.76,0,0.3499,0,Faible risque
33,800.0,19,16,18.45,30.63,0,2531.22,CDI,709,62.75,0,0.3517,0,Faible risque
45,966.11,13,17,62.96,47.29,2,3016.04,Sans emploi,742,85.18,1,0.8049,1,Risque eleve
36,1529.27,7,18,13.0,3.64,2,1939.88,CDI,623,68.29,0,0.5438,1,Risque eleve
18,1467.97,17,16,119.2,32.58,0,8763.93,CDI,606,41.18,1,0.4482,0,Risque moyen
39,2061.27,1,13,27.43,25.63,0,2429.58,CDI,823,29.59,0,0.1745,0,Faible risque
33,999.41,34,17,12.79,13.51,0,3293.3,CDI,589,70.68,0,0.4395,0,Risque moyen
37,1821.18,44,15,95.87,9.94,0,4250.59,CDI,554,56.2,1,0.4434,0,Risque moyen
49,800.0,10,10,105.63,32.65,0,4732.09,CDD,640,38.81,0,0.5192,1,Risque moyen
46,1670.51,19,26,9.87,15.22,1,3244.12,CDI,652,24.13,0,0.4323,0,Risque moyen
18,4414.33,5,19,25.79,40.73,0,6172.23,CDI,552,53.98,0,0.4689,0,Risque moyen
18,1851.49,6,9,20.07,55.87,0,7069.06,CDI,705,44.27,0,0.3944,0,Risque moyen
25,2700.24,5,20,8.77,10.25,0,4925.46,CDI,791,43.33,0,0.1563,0,Faible risque
25,3523.33,27,21,41.44,41.32,1,2432.6,Indépendant,626,63.76,0,0.559,1,Risque eleve
30,1796.79,24,23,29.05,71.36,0,5904.15,CDI,637,52.47,1,0.5749,1,Risque eleve
51,1166.35,2,10,17.35,59.52,0,5252.73,Sans emploi,660,77.85,0,0.7412,1,Risque eleve
30,800.0,18,19,43.09,48.75,0,3676.88,Sans emploi,806,21.67,0,0.5451,1,Risque eleve
25,1334.69,21,18,26.17,29.71,1,1874.81,CDI,662,73.17,0,0.5094,1,Risque moyen
39,1592.81,1,20,11.61,36.87,1,1099.04,Indépendant,550,34.14,0,0.6675,1,Risque eleve
35,2347.51,72,16,11.85,13.22,1,4123.35,CDD,689,35.23,0,0.4805,0,Risque moyen
44,827.53,1,12,74.56,32.86,1,2385.32,CDI,584,54.16,0,0.6109,1,Risque eleve
45,1531.77,85,16,57.37,23.92,2,2897.36,Indépendant,559,13.85,0,0.7348,1,Risque eleve
22,1756.29,22,22,24.09,15.55,0,1716.29,CDI,690,38.55,0,0.2971,0,Faible risque
43,944.19,1,15,67.17,28.11,0,1778.29,CDD,726,58.2,0,0.3991,0,Risque moyen
28,1186.18,2,16,23.55,7.11,1,7103.37,CDI,555,31.0,0,0.5167,1,Risque moyen
33,1503.65,19,15,23.64,32.38,0,5780.16,Sans emploi,771,6.08,0,0.4862,0,Risque moyen
33,1794.99,30,26,33.67,47.12,0,4920.29,CDI,764,27.55,0,0.3167,0,Faible risque
